2017-935;2017;Long métrage;Synonymes;Nadav Lapid;SBS FILMS;place saint-germain des prés, 75006 paris;75006;2017-11-20;2017-11-20;2.33340112;48.85393988;"{""type"": ""Point"", ""coordinates"": [2.333401116375804, 48.853939876406784]}";48.8539398764,2.33340111638
2017-1237;2017;Téléfilm;Diana and I;Peter Cattaneo;Froggie Production;10 place de mexico, 75116 paris;75116;2017-06-12;2017-06-13;2.28305334;48.86565024;"{""type"": ""Point"", ""coordinates"": [2.283053337856773, 48.865650235772534]}";48.8656502358,2.28305333786
2017-1028;2017;Série TV;New Horizon (additif 1);;Comme une image;avenue des champs elysées, 75008 paris;75008;2017-11-22;2017-11-22;2.30528845;48.87053329;"{""type"": ""Point"", ""coordinates"": [2.305288451489716, 48.87053328800335]}";48.870533288,2.30528845149
2017-1030;2017;Série TV;New Horizon (additif 2);;Comme une image;place de l'opéra, 75009 paris;75009;2017-11-27;2017-11-27;2.33187457;48.8710898;"{""type"": ""Point"", ""coordinates"": [2.331874565395843, 48.87108979466138]}";48.8710897947,2.3318745654
2017-1037;2017;Série TV;New Horizon (additif 2);;Comme une image;parvis notre-dame place jean-paul ii, 75004 paris;75004;2017-11-25;2017-11-25;2.34742343;48.85356537;"{""type"": ""Point"", ""coordinates"": [2.347423428584993, 48.853565364492596]}";48.8535653645,2.34742342858
2017-1047;2017;Série Web;Arthur dans la foret;;WONDERCORP;5 avenue de la république, 75011 paris;75011;2017-12-21;2017-12-21;2.36754691;48.86674287;"{""type"": ""Point"", ""coordinates"": [2.367546905579357, 48.86674286531926]}";48.8667428653,2.36754690558
2017-1380;2017;Long métrage;Les Affamés;Léa Frédeval;LES FILMS DU CLAN;rue de la verrerie, 75004 paris;75004;2017-06-30;2017-06-30;2.35539005;48.85701442;"{""type"": ""Point"", ""coordinates"": [2.355390050520928, 48.85701442062025]}";48.8570144206,2.35539005052
2017-1396;2017;Long métrage;MRS MILLS;sophie marceau;les films du Cap;rue soufflot, 75005 paris;75005;2017-06-16;2017-06-16;2.3428294;48.846912520000004;"{""type"": ""Point"", ""coordinates"": [2.342829396414603, 48.84691251616589]}";48.8469125162,2.34282939641
2017-1406;2017;Série TV;POTOMAC mulot floquet Mare et champ de mars;Dan Sackheim;FROGGIE PRODUCTION;avenue charles floquet, 75007 paris;75007;2017-06-29;2017-06-29;2.2963665300000002;48.85487286;"{""type"": ""Point"", ""coordinates"": [2.296366532534555, 48.854872861115545]}";48.8548728611,2.29636653253
2017-1606;2017;Long métrage;AMANDA;Mikhael Hers;Nord-Ouest films;place mireille havet, 75011 paris;75011;2017-08-11;2017-08-11;2.3839404;48.85034046;"{""type"": ""Point"", ""coordinates"": [2.383940403401828, 48.850340458662046]}";48.8503404587,2.3839404034
2017-1610;2017;Long métrage;AMANDA;Mikhael Hers;Nord-Ouest films;place valhubert, 75005 paris;75005;2017-08-08;2017-08-08;2.36398421;48.84472901;"{""type"": ""Point"", ""coordinates"": [2.36398421277781, 48.8447290138105]}";48.8447290138,2.36398421278
2017-1492;2017;Long métrage;À jamais fidèle;cheyenne carron;Hesiode Productions;2 rue michel de bourges, 75020 paris;75020;2017-08-25;2017-08-25;2.40011725;48.85408465;"{""type"": ""Point"", ""coordinates"": [2.400117249075207, 48.854084651971846]}";48.854084652,2.40011724908
2017-1493;2017;Long métrage;À jamais fidèle;cheyenne carron;Hesiode Productions;46 boulevard de charonne, 75020 paris;75020;2017-08-24;2017-08-25;2.3986003399999998;48.85154734;"{""type"": ""Point"", ""coordinates"": [2.398600343429089, 48.851547336696946]}";48.8515473367,2.39860034343
2017-1507;2017;Long métrage;À jamais fidèle;cheyenne carron;Hesiode Productions;place rodin, 75016 paris;75016;2017-08-11;2017-08-11;2.2709217600000002;48.85348889;"{""type"": ""Point"", ""coordinates"": [2.270921761649229, 48.85348889036608]}";48.8534888904,2.27092176165
2017-1523;2017;Long métrage;Cold war;Pawel PAWLIKOWSKI;Philippe Lelièvre;3 rue de lota, 75116 paris;75116;2017-07-20;2017-07-21;2.27612446;48.86725275;"{""type"": ""Point"", ""coordinates"": [2.27612445600563, 48.86725274849505]}";48.8672527485,2.27612445601
2017-1541;2017;Long métrage;UNDER THE EIFFEL TOWER;ARCHIE BORDERS;KANZAMAN FRANCE;rue du château, 75014 paris;75014;2017-07-18;2017-07-18;2.32131585;48.83459708;"{""type"": ""Point"", ""coordinates"": [2.321315853442655, 48.834597082228335]}";48.8345970822,2.32131585344
2017-1441;2017;Série TV;ALICE NEVERS;STEPHAN KOPECKY;ego productions;esplanade nathalie sarraute, 75018 paris;75018;2017-01-25;2017-01-25;2.3628666799999998;48.88917182;"{""type"": ""Point"", ""coordinates"": [2.362866680453873, 48.88917181971882]}";48.8891718197,2.36286668045
2017-1458;2017;Long métrage;Plaire...;Christophe Honoré;LES FILMS PELLEAS Plaire...;151 boulevard saint-germain, 75006 paris;75006;2017-07-17;2017-07-17;2.33243307;48.85377085;"{""type"": ""Point"", ""coordinates"": [2.332433072322336, 48.8537708508247]}";48.8537708508,2.33243307232
2017-1313;2017;Long métrage;Eiffel i'm in love 2;Rizal Mantovani;IFILMFRANCE;port de suffren, 75015 paris;75015;2017-06-09;2017-06-10;2.28939041;48.85654265;"{""type"": ""Point"", ""coordinates"": [2.289390406770162, 48.85654264596406]}";48.856542646,2.28939040677
2017-1332;2017;Série TV;One Woman;Maxime Taris;La Fémis;rue deguerry, 75011 paris;75011;2017-06-13;2017-06-13;2.37290477;48.8685375;"{""type"": ""Point"", ""coordinates"": [2.372904765481682, 48.868537496914065]}";48.8685374969,2.37290476548
2017-1344;2017;Long métrage;L'extraordinaire voyage du Fakir;Ken Scott;Brio Films;rue maurice utrillo, 75018 paris;75018;2017-07-20;2017-07-21;2.34489393;48.88635692;"{""type"": ""Point"", ""coordinates"": [2.344893934218624, 48.88635692085292]}";48.8863569209,2.34489393422
2017-1689;2017;Série TV;JUSTE UN REGARD;LUDOVIC COLBEAU-JUSTIN;VAB;rue du capitaine ferber, 75020 paris;75020;2017-01-16;2017-01-16;2.4063141999999997;48.86638781;"{""type"": ""Point"", ""coordinates"": [2.40631419758375, 48.86638780983621]}";48.8663878098,2.40631419758
2017-1714;2017;Long métrage;La belle et la belle;Sophie Fillières;CHRISTMAS IN JULY;19 rue lesage, 75020 paris;75020;2017-02-07;2017-02-07;2.38195588;48.87238855;"{""type"": ""Point"", ""coordinates"": [2.381955879322419, 48.87238854755317]}";48.8723885476,2.38195587932
2017-1740;2017;Série TV;LIKE ME saison 2;Romuald Boulanger;R-LINES PRODUCTIONS;11 rue meynadier, 75019 paris;75019;2017-02-23;2017-02-23;2.38321128;48.88355004;"{""type"": ""Point"", ""coordinates"": [2.383211276490447, 48.88355003639895]}";48.8835500364,2.38321127649
2017-1743;2017;Série TV;QUADRAS;ISABELLE DOVAL;B2FILMS;12 avenue trudaine, 75009 paris;75009;2017-02-09;2017-02-09;2.3434236999999998;48.88148627;"{""type"": ""Point"", ""coordinates"": [2.343423695605995, 48.88148627252094]}";48.8814862725,2.34342369561
2017-1469;2017;Long métrage;CHRIST(OFF);PIERRE DUDAN;FECHNER FILMS;4 rue erasme, 75005 paris;75005;2017-07-11;2017-07-11;2.34602091;48.84235235;"{""type"": ""Point"", ""coordinates"": [2.346020906741627, 48.84235234481084]}";48.8423523448,2.34602090674
2018-75;2018;Série TV;LRDM - Patriot season 2;Steven Conrad;NW2018 (c/o Firstep);rue d'alsace, 75010 paris;75010;2018-01-28;2018-01-28;2.35829242;48.87793919;"{""type"": ""Point"", ""coordinates"": [2.358292424625416, 48.87793918555073]}";48.8779391856,2.35829242463
2018-76;2018;Long métrage;L'Enkas;Sarah Marx;La rumeur filme;2 rue duhesme, 75018 paris;75018;2018-01-25;2018-01-27;2.33705207;48.89030559;"{""type"": ""Point"", ""coordinates"": [2.337052068530467, 48.890305590994835]}";48.890305591,2.33705206853
2018-78;2018;Long métrage;L'Enkas;Sarah Marx;La rumeur filme;191 rue championnet, 75018 paris;75018;2018-01-25;2018-01-27;2.33254293;48.89405934;"{""type"": ""Point"", ""coordinates"": [2.332542934643893, 48.8940593393185]}";48.8940593393,2.33254293464
2018-97;2018;Long métrage;HAUTE SOCIETE;BYUN HYUK;KEYSTONE FILMS;place saint-gervais, 75004 paris;75004;2018-02-01;2018-02-01;2.35416512;48.85582175;"{""type"": ""Point"", ""coordinates"": [2.354165115914434, 48.85582175149272]}";48.8558217515,2.35416511591
2018-106;2018;Téléfilm;Les Michetonneuses;Olivier Doran;JEM PRODUCTIONS;25 rue des archives, 75004 paris;75004;2018-02-05;2018-02-05;2.35568483;48.85905468;"{""type"": ""Point"", ""coordinates"": [2.35568482532926, 48.85905468100991]}";48.859054681,2.35568482533
2018-111;2018;Long métrage;LA LUTTE DES CLASSES;Michel Leclerc;KARE PRODUCTIONS;avenue de la porte de bagnolet, 75020 paris;75020;2018-02-14;2018-02-14;2.4111162;48.865014790000004;"{""type"": ""Point"", ""coordinates"": [2.411116196920233, 48.86501478851981]}";48.8650147885,2.41111619692
2017-1567;2017;Long métrage;Un homme pressé;;Albertine Productions;place georges mulot, 75015 paris;75015;2017-07-17;2017-07-17;2.3099660699999998;48.84698001;"{""type"": ""Point"", ""coordinates"": [2.309966072981552, 48.84698000789974]}";48.8469800079,2.30996607298
2018-25;2018;Série TV;ALICE NEVERS episodes 98,99 saison 15;jean christophe delpias;EGO PRoductions;rue germaine tailleferre, 75019 paris;75019;2018-01-08;2018-01-08;2.38593076;48.88877735;"{""type"": ""Point"", ""coordinates"": [2.385930763768576, 48.888777351693996]}";48.8887773517,2.38593076377
2018-36;2018;Série TV;ALICE NEVERS episodes 98,99 saison 15;jean christophe delpias;EGO PRoductions;90 rue rené boulanger, 75010 paris;75010;2018-01-10;2018-01-11;2.35657887;48.86928199;"{""type"": ""Point"", ""coordinates"": [2.356578873915799, 48.869281990940664]}";48.8692819909,2.35657887392
2018-46;2018;Long métrage;MON INCONNUE;HUGO GÉLIN;ZAZI FILMS;10b avenue trudaine, 75009 paris;75009;2018-01-17;2018-01-18;2.34454058;48.88170491;"{""type"": ""Point"", ""coordinates"": [2.344540582294898, 48.88170491356986]}";48.8817049136,2.34454058229
2018-375;2018;Série TV;Can't Buy me love;Noémie Saglio - Renaud Bertrand;Unrated Studio;1 rue du rhin, 75019 paris;75019;2018-03-28;2018-03-28;2.38107462;48.88526858;"{""type"": ""Point"", ""coordinates"": [2.3810746165286982, 48.88526857563553]}";48.8852685756,2.38107461653
2018-380;2018;Série TV;Like Me;Romuald Boulanger;R-Lines Productions;16 boulevard pasteur, 75015 paris;75015;2018-04-26;2018-04-26;2.31171758;48.84345073;"{""type"": ""Point"", ""coordinates"": [2.3117175824733778, 48.84345073006964]}";48.8434507301,2.31171758247
2017-1644;2017;Série TV;PROFILAGE EPISODES 83 ET 84;Julien DESPAUX ET SEBASIEN CIRADE;BEAUBOURG AUDIOVISUEL;rue saint-victor, 75005 paris;75005;2017-07-31;2017-07-31;2.35024547;48.84859142;"{""type"": ""Point"", ""coordinates"": [2.350245473422227, 48.84859141991907]}";48.8485914199,2.35024547342
2018-253;2018;Série TV;Bliss;Marie Jardillier, Mathieu Oullion;SAS MAJA FILMS;10 rue saint-claude, 75003 paris;75003;2018-03-03;2018-03-03;2.36624307;48.86016058;"{""type"": ""Point"", ""coordinates"": [2.366243069672634, 48.86016058332712]}";48.8601605833,2.36624306967
2018-278;2018;Long métrage;MAIS VOUS ETES FOUS;audrey Diwan;RECTANGLE PRODUCTIONS;84 avenue kléber, 75116 paris;75116;2018-03-12;2018-03-16;2.28963866;48.86673002;"{""type"": ""Point"", ""coordinates"": [2.2896386570800322, 48.86673002353613]}";48.8667300235,2.28963865708
2018-279;2018;Série Web;BK web - Wooper dog;;MOMMY PRODUCTION;2 quai de l'archevêché, 75004 paris;75004;2018-03-09;2018-03-09;2.35178114;48.8522559;"{""type"": ""Point"", ""coordinates"": [2.351781138878978, 48.852255902711576]}";48.8522559027,2.35178113888
2018-282;2018;Série TV;The Marvelous Mrs Maisel;Amy Sherman-Palladino et Dan Palladino;NW 2018;place des petits pères, 75002 paris;75002;2018-03-16;2018-03-18;2.34061567;48.86643116;"{""type"": ""Point"", ""coordinates"": [2.340615672762056, 48.86643116282107]}";48.8664311628,2.34061567276
2018-313;2018;Série TV;engrenages S7;Frederic Jardin;Son et Lumière;38 rue doudeauville, 75018 paris;75018;2018-03-08;2018-03-09;2.35533964;48.88871627;"{""type"": ""Point"", ""coordinates"": [2.355339643510539, 48.88871626893999]}";48.8887162689,2.35533964351
2018-316;2018;Série TV;DIX POUR CENT  SAISON 3;;MON VOISIN PRODUCTION;175 rue saint-maur, 75011 paris;75011;2018-03-30;2018-03-30;2.37293203;48.87036847;"{""type"": ""Point"", ""coordinates"": [2.372932032764668, 48.87036846879062]}";48.8703684688,2.37293203276
2018-19;2018;Série TV;ENGRENAGES S7;Frédéric JARDIN;Son et Lumière;14 rue du pressoir, 75020 paris;75020;2018-01-22;2018-01-25;2.38341532;48.86881927;"{""type"": ""Point"", ""coordinates"": [2.383415323001935, 48.868819267228375]}";48.8688192672,2.383415323
2018-156;2018;Long métrage;MAIS VOUS ETES FOUS;Audrey DIWAN;RECTANGLE PRODUCTIONS;39 rue de la harpe, 75005 paris;75005;2018-02-22;2018-02-22;2.34431138;48.85198327;"{""type"": ""Point"", ""coordinates"": [2.3443113787665792, 48.8519832668187]}";48.8519832668,2.34431137877
2018-162;2018;Long métrage;ZONE FRANCHE;Monsieur Mohamed Hamidi;ADNP QUAD FILMS;place de l'opéra, 75009 paris;75009;2018-02-23;2018-02-23;2.33187457;48.8710898;"{""type"": ""Point"", ""coordinates"": [2.331874565395843, 48.87108979466138]}";48.8710897947,2.3318745654
2018-171;2018;Long métrage;Andy;David Weill;My Family;10 rue des frigos, 75013 paris;75013;2018-02-26;2018-02-26;2.38012818;48.83080552;"{""type"": ""Point"", ""coordinates"": [2.380128177809305, 48.830805522338956]}";48.8308055223,2.38012817781
2018-389;2018;Série TV;WHISKEY CAVALIER;Peter Atencio;PENINSULA TELEVISION;11 rue berryer, 75008 paris;75008;2018-03-31;2018-03-31;2.30359909;48.87536846;"{""type"": ""Point"", ""coordinates"": [2.303599091334641, 48.87536845443363]}";48.8753684544,2.30359909133
2018-392;2018;Long métrage;MON BEBE;LISA AZUELOS;LOVE IS IN THE AIR;boulevard de reuilly, 75012 paris;75012;2018-04-09;2018-04-11;2.39494495;48.83955987;"{""type"": ""Point"", ""coordinates"": [2.394944945452154, 48.83955987008968]}";48.8395598701,2.39494494545
2018-423;2018;Long métrage;PLAY;Anthony Marciano;Chapter 2;1 rue botzaris, 75019 paris;75019;2018-03-28;2018-03-29;2.38101742;48.87647305;"{""type"": ""Point"", ""coordinates"": [2.381017420133907, 48.87647305121453]}";48.8764730512,2.38101742013
2018-342;2018;Long métrage;Andy;Julien Weill;My Family;296 rue saint-honoré, 75001 paris;75001;2018-03-21;2018-03-22;2.33223937;48.86495387;"{""type"": ""Point"", ""coordinates"": [2.332239372356435, 48.864953871979104]}";48.864953872,2.33223937236
2018-349;2018;Long métrage;MON BEBE;LISA AZUELOS;LOVE IS IN THE AIR;100 rue des dames, 75017 paris;75017;2018-03-28;2018-03-29;2.31716791;48.88278806;"{""type"": ""Point"", ""coordinates"": [2.317167911184438, 48.882788057278994]}";48.8827880573,2.31716791118
2018-369;2018;Série TV;Vernon Subutex;Cathy Verney;TETRA MEDIA FICTION;rue mallet-stevens, 75016 paris;75016;2018-03-30;2018-03-30;2.26606442;48.85484957;"{""type"": ""Point"", ""coordinates"": [2.266064420568231, 48.854849572077484]}";48.8548495721,2.26606442057
2018-222;2018;Série TV;DIX POUR CENT SAISON 3;;MON VOISIN PRODUCTION;104 avenue des champs elysées, 75008 paris;75008;2018-03-12;2018-03-14;2.30183662;48.87198211;"{""type"": ""Point"", ""coordinates"": [2.3018366172898093, 48.871982111528936]}";48.8719821115,2.30183661729
2018-477;2018;Téléfilm;Tu vivras ma fille;Gabriel Aghion;GMT PRODUCTIONS;12 rue lagarde, 75005 paris;75005;2018-04-06;2018-04-06;2.34788548;48.84024104;"{""type"": ""Point"", ""coordinates"": [2.34788548451004, 48.84024104094958]}";48.8402410409,2.34788548451
2018-478;2018;Série TV;Vernon Subutex;Cathy Verney;TETRA MEDIA FICTION;9 rue louis david, 75116 paris;75116;2018-04-12;2018-04-18;2.2811568700000002;48.86158801;"{""type"": ""Point"", ""coordinates"": [2.28115687122671, 48.86158800573035]}";48.8615880057,2.28115687123
2018-496;2018;Long métrage;PLAY;Anthony Marciano;Chapter 2;8 port de montebello, 75005 paris;75005;2018-04-12;2018-04-12;2.34949751;48.85202623;"{""type"": ""Point"", ""coordinates"": [2.349497511244357, 48.852026225043865]}";48.852026225,2.34949751124
2018-507;2018;Série TV;EGLANDINE;FLO BER;STUDIO BAGEL;rue jean-marie jégo, 75013 paris;75013;2018-04-23;2018-04-23;2.35180084;48.82803308;"{""type"": ""Point"", ""coordinates"": [2.351800843632251, 48.828033083971405]}";48.828033084,2.35180084363
2018-328;2018;Série TV;Vernon Subutex;Cathy Verney;TETRA MEDIA FICTION;place georges pompidou, 75004 paris;75004;2018-03-20;2018-03-20;2.35151341;48.86024279;"{""type"": ""Point"", ""coordinates"": [2.351513406050985, 48.86024278889931]}";48.8602427889,2.35151340605
2018-528;2018;Série TV;DIX POUR CENT SAISON 3;;MON VOISIN PRODUCTION;rue de furstemberg, 75006 paris;75006;2018-04-16;2018-04-17;2.33572088;48.85438486;"{""type"": ""Point"", ""coordinates"": [2.335720884953372, 48.854384863305874]}";48.8543848633,2.33572088495
2018-538;2018;Long métrage;MON BEBE;LISA AZUELOS;LOVE IS IN THE AIR;quai d'austerlitz, 75013 paris;75013;2018-04-11;2018-04-13;2.37195434;48.83921703;"{""type"": ""Point"", ""coordinates"": [2.371954342816574, 48.83921702577017]}";48.8392170258,2.37195434282
2018-545;2018;Série TV;Vernon Subutex;Cathy Verney;TETRA MEDIA FICTION;1 parvis notre-dame place jean-paul ii, 75004 paris;75004;2018-04-26;2018-04-27;2.34834717;48.8539284;"{""type"": ""Point"", ""coordinates"": [2.348347168164843, 48.85392839564361]}";48.8539283956,2.34834716816
2018-649;2018;Série TV;Can't Buy me love;Renaud Bertrand - Noémie Saglio;Unrated Studio;place de l'hotel de ville-esplanade de la libération, 75004 paris;75004;2018-05-17;2018-05-17;2.35074082;48.85619429;"{""type"": ""Point"", ""coordinates"": [2.350740821523064, 48.85619428585332]}";48.8561942859,2.35074082152
2018-656;2018;Long métrage;LE GENDRE IDEAL;Hector CABELL REYES;KABO FILMS;46 rue du faubourg saint-denis, 75010 paris;75010;2018-05-21;2018-05-21;2.35378396;48.87160116;"{""type"": ""Point"", ""coordinates"": [2.353783961250402, 48.871601161330986]}";48.8716011613,2.35378396125
2018-679;2018;Long métrage;DE PERNAS PRO AR 3;Julia Rezende;SWAN;place dauphine, 75001 paris;75001;2018-05-29;2018-05-29;2.34187932;48.85682578;"{""type"": ""Point"", ""coordinates"": [2.341879321027443, 48.85682577800554]}";48.856825778,2.34187932103
2018-682;2018;Long métrage;Britt-Marie Was Here;Tuva Novotny;Shape Production;21 rue piat, 75020 paris;75020;2018-06-07;2018-06-07;2.38506517;48.87152132;"{""type"": ""Point"", ""coordinates"": [2.385065166792471, 48.87152132368081]}";48.8715213237,2.38506516679
2018-693;2018;Série TV;Vernon Subutex;Cathy Verney;TETRA MEDIA FICTION;rue jules romains, 75019 paris;75019;2018-05-30;2018-05-31;2.37795072;48.87348018;"{""type"": ""Point"", ""coordinates"": [2.377950722465757, 48.87348017996525]}";48.87348018,2.37795072247
2018-464;2018;Série TV;ALICE NEVERS;VINCENT GIOVANNI;EGO PRoductions;2 rue eugène poubelle, 75016 paris;75016;2018-04-12;2018-04-12;2.2781724;48.85059894;"{""type"": ""Point"", ""coordinates"": [2.278172396355486, 48.85059894231041]}";48.8505989423,2.27817239636
2018-468;2018;Long métrage;PLAY;ANTHONY MARCIANO;CHAPTER 2;4 place du calvaire, 75018 paris;75018;2018-04-09;2018-04-09;2.34031211;48.88632706;"{""type"": ""Point"", ""coordinates"": [2.340312105747183, 48.88632706079129]}";48.8863270608,2.34031210575
